addr,category,context,id1,name,rank
울산광역시 동구 일산동,"여행,명소,해수욕장,해변","해변,공원,산책로,깨끗한,퓨전레스토랑",13491605,일산해수욕장,4
울산광역시 울주군 상북면 등억알프스리 산177-2,"여행,명소,관람,체험","눈썰매장,동굴카페,얼음썰매,신비로운,공포체험",13491390,자수정동굴나라,5
울산광역시 중구 태화동 667,"여행,명소,도시,테마공원","생태공원,갈대밭,대나무,몽환적인,가을축제",16545633,태화강국가정원,6
울산광역시 울주군 삼남면 교동리,"여행,명소,계곡","계곡,공원,캠핑,깨끗한,드라이브",13491149,작천정계곡,7
울산광역시 북구 산하동,"여행,명소,해수욕장,해변","해변카페,캠핑,물놀이장,깨끗한,나들이",13491522,강동몽돌해변,8
울산광역시 남구 선암동 490-2,"여행,명소,자연,생태공원","수변공원,호수,연꽃단지,편안한,등산",12310977,선암호수공원,9
울산광역시 울주군 상북면 이천리,"여행,명소,폭포","폭포,계곡,휴양림,깨끗한,등산",13496686,파래소폭포,10
울산광역시 울주군 상북면 이천리 산3-1,"자연명소,휴양림,산림욕장","휴양림,폭포,계곡,깨끗한,등산",13165730,국립신불산폭포자연휴양림,11
울산광역시 동구 방어동 산5-3,"여행,명소,섬","섬,야경,촬영지,조그마한,공원",36639812,슬도,12
울산광역시 동구 주전동,"여행,명소,해수욕장,해변","캠핑,해변카페,물놀이장,깨끗한,나들이",16588503,주전몽돌해변,13
울산광역시 울주군 언양읍 대곡리 산234-1,"여행,명소,국보","박물관,계곡,유적지,신비로운,단풍구경",19494292,반구대암각화,14
울산광역시 동구 일산동 907-2,"여행,명소,바위","공원,야경,산책로,깨끗한,경치",31348190,대왕암,15
울산광역시 북구 정자동,"여행,명소,항구","박달대게,항구,킹크랩,재미있는,싱싱한",19769474,정자항,16
울산광역시 중구 유곡동 259-2,"여행,명소,테마공원",,1877730534,공룡발자국공원,17
울산광역시 남구 매암동 139-29,"여행,명소,체험마을","고래빵,박물관,생태공원,조그마한,사진찍기",36241732,장생포고래문화마을,18
울산광역시 울주군 상북면 궁근정리,"여행,명소,산,고개","등산,산행,돌탑,편안한,계곡",13491912,고헌산,19
울산광역시 울주군 상북면,"여행,명소,산,고개","등산,단풍구경,계곡,편안한,야간산행",13490999,가지산,20
경기도 수원시 장안구 송죽동 248,"여행,명소,도시,테마공원","산책로,생태공원,음악분수,편안한,단풍구경",13281108,만석공원,1
경기도 수원시 팔달구 매향동 151,"여행,명소,자연명소","야경투어,성곽길,일몰,화려한,경치",32745598,방화수류정,2
경기도 수원시 장안구 영화동 320-2,"여행,명소,세계문화유산","성곽길,야경투어,둘레길,웅장한,공방거리",13491459,수원화성,3
경기도 수원시 영통구 하동 1023,"여행,명소,도시,테마공원","호수,야경,바닥분수,신비한,드라이브",20815787,광교호수공원,4
경기도 수원시 권선구 호매실동,"여행,명소,산,고개","등산,산책길,전망대,쾌적한,산행",19205742,칠보산,5
경기도 수원시 팔달구 인계동 1117,"여행,명소,테마공원","공원,산책로,사진찍기,이국적,호수",13447998,효원공원월화원,6
경기도 수원시 팔달구 인계동 1117,"여행,명소,도시,테마공원","공원,산책로,바닥분수,이국적,나들이",13491854,효원공원,7
경기도 수원시 팔달구 남창동 6-2,"여행,명소,궁궐","공방거리,공연,성곽길,화려한,촬영지",31169145,화성행궁,8
경기도 수원시 장안구 이목동 산119,"문화,유적,기념물","공원,성곽,저수지,체험관,시장",20030815,노송지대,9
경기도 수원시 팔달구 화서동,"여행,명소,도시,테마공원","호수,산책길,생태공원,편안한,단풍구경",13542581,서호공원,10
경기도 수원시 팔달구 지동 255-4,"여행,명소,관람,체험",,1317848971,플라잉수원,11
경기도 수원시 장안구 하광교동 351,"여행,명소,호수,연못,저수지","저수지,산책로,드라이브,편안한,단풍길",19202351,광교저수지,12
경기도 수원시 영통구 영통동 313,"여행,명소,도시,테마공원","공원,인라인,배드민턴,힐링,철쭉",21393441,영흥공원,13
경기도 수원시 장안구 이목동 666,"스포츠,오락,수영장","야외수영장,계곡,워터슬라이드,깨끗한,나들이",21857056,삼풍수영장,14
경기도 수원시 팔달구 지동 261-1,"여행,명소,기념물","벽화마을,성곽길,야경,화려한,경치",11621495,창룡문,15
경기도 수원시 팔달구 장안동,"여행,명소,문화재","성곽길,야경,군만두,웅장한,경치",19796539,장안문,16
경기도 수원시 영통구 하동 1023,"숙박,캠핑,야영장","오토캠핑,호수,카라반,깨끗한,휴식",33636910,광교호수공원 가족캠핑장,17
충청남도 계룡시 신도안면 용동리 4-1,"여행,명소,지역명소",,1918429521,괴목정,1
충청남도 계룡시 두마면 두계리 96,"여행,명소,기념관,생가","철쭉,공연,전통혼례,수수한,체험관",749313974,사계고택,2
충청남도 계룡시 금암동 14-9,"숙박,모텔",,17363738,더에이스호텔,3
충청남도 계룡시 신도안면 용동리 53,"여행,명소,관람,체험","공원,도시락,경치,나들이",21070986,무궁화학습원,4
충청남도 계룡시 금암동 12-5,"숙박,호텔",,1146611981,호텔계룡,5
충청남도 계룡시 신도안면 석계리 472-1,"숙박,콘도,리조트",,19922715,구룡콘도,6
충청남도 계룡시 엄사면 유동리 6-22,"여행,명소,관람,체험",,20277892,초코홀릭체험장,7
충청남도 계룡시 엄사면 엄사리 176-1,"숙박,모텔",,17369339,비너스호텔,8
충청남도 계룡시 엄사면 엄사리,"여행,명소,근린공원",,17620136,엄사근린공원,9
충청남도 계룡시 금암동 148-2,"숙박,모텔",,1201481164,화이트모텔,10
충청남도 계룡시 엄사면 엄사리 177-2,"숙박,모텔",,33535572,드림무인텔,11
충청남도 계룡시 신도안면 정장리,"여행,명소,근린공원",,17625928,무궁화동산,12
충청남도 계룡시 엄사면 엄사리 179-2,"숙박,모텔",,1366457432,자바모텔,13
충청남도 계룡시 금암동 146-2,"숙박,모텔",,1493945682,좋은날,14
충청남도 계룡시 엄사면 엄사리,"여행,명소,기념물",,19806250,계룡시충령탑,15
충청남도 계룡시 금암동  12-5,"숙박,호텔",,1520941022,계룡호텔,16
충청남도 계룡시 엄사면 유동리,"지역명소,도시,테마공원",,17620671,계룡시종합문화체육공원,17
경상북도 영주시 부석면 북지리 148,"여행,명소,세계문화유산","단풍길,사과축제,은행나무길,소박한,가을축제",11663984,부석사,1
경상북도 영주시 문수면 수도리,"여행,명소,체험마을","섬,단풍놀이,협곡열차,고풍스런,전통혼례",13491977,무섬마을,2
경상북도 영주시 순흥면 내죽리,"여행,명소,문화재","박물관,유물,온천,고즈넉한,재래시장",13190576,영주소수서원,3
경상북도 영주시 봉현면 오현리 144,"여행,명소,국립공원","국립공원,등산,자락길,철쭉,산행",15326297,소백산국립공원,4
경상북도 영주시 순흥면 청구리 357,"여행,명소,테마공원","박물관,테마파크,시장,고즈넉한,힐링",13163482,영주선비촌,5
경상북도 영주시 풍기읍 창락리 430,"여행,명소,온천,스파","유황온천,워터파크,실내수영장,고즈넉한,힐링",20955876,소백산풍기온천리조트,6
경상북도 영주시 풍기읍 수철리,"여행,명소,폭포","폭포,국립공원,계곡,등산",13491864,희방폭포,7
경상북도 영주시 봉현면 두산리 1330,"자연명소,휴양림,산림욕장","휴양림,목장,트래킹,신비로운,등산",37098499,국립산림치유원,8
경상북도 영주시 가흥동  1722,"여행,명소,온천,스파",,1674599481,영주온천랜드,9
경상북도 영주시 가흥동 1729,"숙박,호텔","주스,식빵,편안한,힐링",32521316,영주 호텔,10
경상북도 영주시 풍기읍 수철리 산1-1,"종교,불교","폭포,철쭉,국립공원,조그마한,등산",13204541,희방사,11
경상북도 영주시 풍기읍 삼가리 320,"숙박,캠핑,야영장","캠핑,계곡,자락길,깨끗한,등산",21688844,소백산삼가야영장,12
경상북도 영주시 풍기읍 삼가리 251-1,"숙박,캠핑,야영장","캠핑,계곡,막창,힐링",34677880,비로오토파크캠핑&펜션,13
경상북도 영주시 영주동 470-240,"여행,명소,근린공원","프리마켓,뚝방길,벚꽃길,깨끗한,힐링",37870212,서천둔치,14
경상북도 영주시 문수면 탄산리,"여행,명소,체험여행",,36091275,무섬외나무다리,15
경상북도 영주시 단산면 옥대리 산16,"여행,명소,자연,생태공원",,1893394839,소백산생태탐방원,16
경상북도 영주시 하망동 357-3,"숙박,모텔","수영장,깨끗한,캠핑,아이스크림,한지",37471938,케이스부띠크호텔,17
경상북도 영주시 순흥면 내죽리,"여행,명소,문화재","유적지,궁궐,휴식",20103891,금성대군신단,18
경상북도 영주시 풍기읍 금계리,"여행,명소,문화재",,15325407,금선정,19
경기도 수원시 팔달구 매산로1가 18-7,"숙박,호텔","치즈케이크,레스토랑,디저트,편안한,휴식",36091544,노보텔 앰배서더 수원,18
경기도 수원시 권선구 구운동 924-7,"숙박,호텔","수영장,야경,레스토랑,아늑한,힐링",11866017,파티즈호텔,19
경기도 수원시 팔달구 우만1동 팔달산,"여행,명소,산,고개","단풍구경,산책길,벚꽃길,화려한,성곽길",11491566,팔달산,20
충청남도 계룡시 금암동 13-4,"숙박,모텔",,36090411,스타무인텔,18
충청남도 계룡시 신도안면,"숙박,캠핑,야영장",,35463650,괴목정캠핑장,19
충청남도 계룡시 엄사면 엄사리 176-2,"숙박,모텔",,1805267677,계룡 HOTEL 비바체,20
경기도 의정부시 의정부동,"여행,명소,산,고개","등산,계곡,폭포,호젓한,둘레길",13542960,사패산,1
경기도 의정부시 가능동,"여행,명소,계곡","계곡,둘레길,능이백숙,등산",13496665,안골계곡,2
경기도 의정부시 의정부동 348,"여행,명소,근린공원",,19230729,직동근린공원,3
경기도 의정부시 장암동 135,"레저,테마,워터파크",,1648854291,아일랜드 캐슬,4
경기도 의정부시 낙양동 697,"여행,명소,근린공원","워터파크,물놀이장,수변공원,깨끗한,휴식",33431844,낙양물사랑공원,5
경기도 의정부시 의정부동 200-7,"숙박,모텔","샐러드바,야경,영화관,아늑한,힐링",11865578,반월호텔,6
경기도 의정부시 민락동,"여행,명소,근린공원",,36667542,송산사지근린공원,7
경기도 의정부시 신곡동 764-7,"숙박,호텔","편안한,휴식,모던한,세련된,우아한",36379185,의정부 라트리호텔,8
경기도 의정부시 호원동 413,"종교,불교","등산,계곡,단풍,화려한,산행",11663939,망월사,9
경기도 의정부시 의정부동 498-6,"숙박,모텔",,36782092,J호텔,10
경기도 의정부시 호원동,"여행,명소,국립공원",,21168124,북한산국립공원,11
경기도 의정부시 장암동 243-1,"여행,명소,관람,체험",,1588257041,어린이양치학교치카치카,12
경기도 의정부시 신곡동 53-487,"여행,명소,천문대",,1735113411,의정부천문대,13
경기도 의정부시 의정부동 498-10,"숙박,호텔",,1702412574,클라우드관광호텔,14
경기도 의정부시 호원동,"거리,골목,올레둘레길",,21131113,북한산둘레길16구간,15
경기도 의정부시 장암동 산146-1,"여행,명소,문화,유적","계곡,산행,아담한",19234148,노강서원,16
경기도 의정부시 의정부동 200-16 의정부 호텔 헤드원,"숙박,호텔",,37653376,헤드원호텔,17
경상북도 영주시 가흥동,"여행,명소,문화재",,21719434,삼판서고택,20
경기도 화성시 서신면 궁평리 689,"여행,명소,항구","수산시장,일몰,바다낚시,친절한,갯벌체험",19130276,궁평항,1
경기도 화성시 서신면 전곡리,"여행,명소,항구","바다낚시,요트,수산시장,이국적,낚시체험",13491438,전곡항,2
경기도 화성시 서신면 제부리,"여행,명소,섬","갯벌체험,해안산책로,조개구이,편안한,해물칼국수",13491203,제부도,3
경기도 화성시 송동 111,"여행,명소,자연공원",,37282458,동탄호수공원,4
경기도 화성시 서신면 제부리,"여행,명소,해수욕장,해변","갯벌체험,조개구이,해변,깨끗한,캠핑",13490881,제부도해수욕장,5
경기도 화성시 남양읍 활초리 4-21,"숙박,호텔","실내수영장,이탈리안레스토랑,치킨,편안한,힐링",13334947,롤링힐스 호텔,6
경기도 화성시 안녕동 187-39,"여행,명소,세계문화유산","산책길,수목원,단풍구경,화려한,둘레길",11620949,융건릉,7
경기도 화성시 우정읍 국화리,"여행,명소,섬","섬,갯벌체험,유람선,소박한,낚시체험",13491375,국화도,8
경기도 화성시 서신면 궁평리,"여행,명소,해수욕장,해변","해변,갯벌체험,캠핑,아담한,유원지",13490864,궁평리해수욕장,9
경기도 화성시 송산면 고정리,"여행,명소,섬","공룡알,섬,전망대,고즈넉한,사진찍기",13491834,우음도,10
